recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite
5,4) $350 - $500,354.03,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003987183233213542
10,2) $100 - $200,151.43,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003811768324621788
11,2) $100 - $200,120.14,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003804533166056125
5,2) $100 - $200,159.41,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.004978446912691045
5,3) $200 - $350,290.86,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.005595316796763693
4,1) $0 - $100,87.2,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.004673412331678901
11,1) $0 - $100,81.06,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003686624939749838
10,1) $0 - $100,55.11,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.005319885058539047
1,5) $500 - $750,513.83,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.009291045841309312
4,"6) $750 - $1,000",770.38,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.009591173680887504
1,1) $0 - $100,33.5,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.002332792069802276
2,1) $0 - $100,56.25,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0024257372697401532
2,"7) $1,000 +",1093.92,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.012596380581128884
1,"6) $750 - $1,000",752.8,1,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.009957071529186404
2,2) $100 - $200,199.95,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.002859294386429342
9,3) $200 - $350,239.91,0,1,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.003035860648990011
8,1) $0 - $100,43.16,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.005227859737043004
2,4) $350 - $500,418.81,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.007292807264580708
9,3) $200 - $350,318.52,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.006208681634160462
1,2) $100 - $200,109.26,0,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,True,0.006340047303986099
3,1) $0 - $100,67.4,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.002609411457738263
9,2) $100 - $200,135.02,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005135170593060802
10,1) $0 - $100,54.25,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005159881791984605
3,1) $0 - $100,55.34,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0025101615767626436
4,3) $200 - $350,297.8,1,1,0,Womens E-Mail,1,1,264.66,1,False,True,True,False,0.007047077412616908
4,2) $100 - $200,146.49,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0030535724242682504
7,3) $200 - $350,329.26,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.006066745542598904
1,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,True,False,0.001523919891836477
4,3) $200 - $350,249.61,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.005502060343578894
5,1) $0 - $100,39.52,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0026367708057439565
1,3) $200 - $350,307.58,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.0048900893673428005
6,1) $0 - $100,92.32,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0034031168833366034
6,4) $350 - $500,464.17,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007778342340393493
6,1) $0 - $100,29.99,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004556775090960439
2,4) $350 - $500,435.33,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005612278917004539
10,4) $350 - $500,375.9,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.006468972637994453
9,1) $0 - $100,29.99,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0033582019631321998
9,3) $200 - $350,220.51,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.0056633904738213085
5,2) $100 - $200,180.28,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003242690064269966
6,1) $0 - $100,78.69,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0030233528507060434
2,4) $350 - $500,350.48,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.005513686634001359
3,4) $350 - $500,376.14,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.001679323211351919
1,2) $100 - $200,179.63,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.000912093365901465
6,2) $100 - $200,164.51,1,0,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.0013023241652908462
8,1) $0 - $100,59.76,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.007139530950330258
11,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005173856838918768
2,4) $350 - $500,407.64,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.007666100124873899
1,2) $100 - $200,143.0,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003120174122008932
4,3) $200 - $350,320.17,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.005714946844299764
1,2) $100 - $200,103.07,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.002542691642579359
10,1) $0 - $100,35.84,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003400158191100368
3,2) $100 - $200,190.66,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0067599788912452346
2,1) $0 - $100,90.91,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0025931735866042607
5,3) $200 - $350,215.03,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.007346486300520747
1,"6) $750 - $1,000",856.4,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.008932883575048713
10,2) $100 - $200,139.83,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0037139063091554034
10,3) $200 - $350,245.09,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,False,0.0058247206326489985
6,2) $100 - $200,127.2,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003169712319951642
1,4) $350 - $500,470.65,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0021287704715898816
1,1) $0 - $100,59.13,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.004547484992785535
3,3) $200 - $350,327.1,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.005191675753824517
1,4) $350 - $500,399.72,1,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.006754429560553358
3,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0009735953898249564
6,4) $350 - $500,398.03,1,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.007185179998614524
4,2) $100 - $200,134.24,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.005216841307507171
10,3) $200 - $350,290.55,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.005872822269880605
7,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0028452212548567947
4,1) $0 - $100,87.69,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.002757798262142873
10,3) $200 - $350,335.77,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.007004207812719188
12,4) $350 - $500,465.37,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.009368287271709927
12,1) $0 - $100,75.26,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036934319651471706
10,3) $200 - $350,327.18,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.004460392206975422
1,2) $100 - $200,188.89,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.0065802988920303585
4,1) $0 - $100,49.8,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0047808450608944186
7,5) $500 - $750,688.51,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.01280402016699423
3,3) $200 - $350,229.42,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,False,0.0060731502718205975
1,3) $200 - $350,253.18,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.0067059153012365945
2,2) $100 - $200,156.4,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004770719511589681
2,2) $100 - $200,196.93,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.005956307741635916
4,5) $500 - $750,557.47,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006312535676270899
12,2) $100 - $200,177.66,1,0,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.0018650182185711256
9,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0031379297338180357
11,2) $100 - $200,140.07,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.00764334376680392
10,2) $100 - $200,168.04,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0038618823379008935
5,2) $100 - $200,173.65,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0034429589276575526
4,2) $100 - $200,164.7,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0011285576799848836
2,1) $0 - $100,57.53,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0027682401305466954
10,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003445371830183827
3,2) $100 - $200,188.19,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0014509004410443688
10,1) $0 - $100,29.99,0,1,0,No E-Mail,1,1,149.28,0,True,False,False,True,0.005086686971867141
1,1) $0 - $100,35.23,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.002613788957286516
4,1) $0 - $100,63.22,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0026839698512494533
4,5) $500 - $750,550.59,1,0,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.00595313706143889
6,3) $200 - $350,232.94,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.006899466141388215
11,1) $0 - $100,91.23,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0037173088358996575
2,5) $500 - $750,571.53,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.0068369277080780905
1,2) $100 - $200,169.31,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.005785805602051543
10,3) $200 - $350,205.88,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0021144619905326353
1,"7) $1,000 +",1281.48,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.00637384850268596
3,1) $0 - $100,29.99,1,0,0,No E-Mail,1,0,0.0,0,False,True,False,True,0.002835182760822434
3,5) $500 - $750,542.16,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0043175866535557425
7,4) $350 - $500,424.6,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.005952891112868106
6,5) $500 - $750,507.25,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.006453725446810905
10,1) $0 - $100,29.99,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.002371312363143331
2,4) $350 - $500,373.14,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.0074936573304773164
7,1) $0 - $100,60.02,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0028729610679761497
1,1) $0 - $100,68.5,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.002895400251491573
11,1) $0 - $100,37.45,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003673418000134507
2,1) $0 - $100,38.34,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0027732056698623496
5,5) $500 - $750,545.73,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007756014649626853
4,1) $0 - $100,70.39,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.00648428226961065
6,1) $0 - $100,98.8,0,1,1,Mens E-Mail,1,0,0.0,1,False,False,True,False,0.00414733192053799
9,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0033582019631321998
5,5) $500 - $750,556.5,0,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.007302675606172366
4,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0010607652568765838
6,2) $100 - $200,136.26,0,1,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.006121939817570103
2,"6) $750 - $1,000",936.63,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.005420571802651531
9,2) $100 - $200,172.14,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0039054513213330386
2,3) $200 - $350,203.52,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.011978967487203247
1,4) $350 - $500,422.81,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.0039643885744849346
10,3) $200 - $350,320.11,0,1,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.0052265892214752524
12,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0033994393349729185
8,3) $200 - $350,267.25,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0037665967596382005
11,2) $100 - $200,164.9,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0037193062849883636
11,3) $200 - $350,265.39,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.007614452749726253
9,5) $500 - $750,744.22,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.006237768770248497
3,1) $0 - $100,99.25,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0026426423909158944
5,1) $0 - $100,62.49,1,0,0,No E-Mail,0,0,0.0,0,False,False,False,True,0.002033518743211557
4,1) $0 - $100,72.66,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.004629543713191353
10,3) $200 - $350,333.65,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0060028592338980296
7,3) $200 - $350,340.18,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.004238104891951085
4,3) $200 - $350,300.58,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.007178788273025293
10,1) $0 - $100,62.63,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0051223014132019355
10,4) $350 - $500,357.28,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0060741532816876295
5,3) $200 - $350,283.55,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003711674432565115
9,1) $0 - $100,48.93,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0022784226820427704
9,1) $0 - $100,54.34,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0012314399769840184
5,3) $200 - $350,247.82,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0018051497845295041
11,2) $100 - $200,178.56,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0021192047147314545
2,1) $0 - $100,86.38,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0047168708057646535
7,3) $200 - $350,233.4,1,1,0,No E-Mail,0,0,0.0,0,False,True,False,False,0.010706244035427706
2,2) $100 - $200,189.67,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.00395444748752601
1,"7) $1,000 +",1524.15,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.00789353580474291
5,5) $500 - $750,544.43,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.008340318689090118
8,1) $0 - $100,60.69,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003300793365485117
10,1) $0 - $100,57.71,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0051703209542931965
4,4) $350 - $500,410.86,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0060514312143865245
6,1) $0 - $100,40.24,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0027261129840274304
9,5) $500 - $750,535.17,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.008322418847003797
3,5) $500 - $750,584.63,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.01114697213253238
1,1) $0 - $100,29.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.002597979358876973
3,"7) $1,000 +",1570.59,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.014460351970802452
5,2) $100 - $200,119.47,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0010792641622915425
7,1) $0 - $100,68.86,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003080864635245112
3,1) $0 - $100,68.81,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0030706752862640955
9,2) $100 - $200,165.62,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.00574736720728658
1,5) $500 - $750,686.08,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.011617358059366187
3,3) $200 - $350,263.07,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.005179723321837104
5,5) $500 - $750,568.26,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.009803946004445485
7,2) $100 - $200,145.89,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003651912740235411
2,2) $100 - $200,190.4,0,1,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.00593660608560265
5,"6) $750 - $1,000",964.59,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.007407754631659732
10,2) $100 - $200,158.55,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003612977839711431
7,5) $500 - $750,578.35,0,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.008278357444832615
7,1) $0 - $100,93.33,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003374965275452696
9,2) $100 - $200,157.76,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0018821093228193263
2,"6) $750 - $1,000",762.0,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006416642212786305
5,1) $0 - $100,29.99,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0008092941497560616
2,3) $200 - $350,235.19,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.006896216119953371
5,1) $0 - $100,42.3,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003165031727650368
4,4) $350 - $500,474.94,0,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.008043490617176057
7,3) $200 - $350,291.88,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,False,0.00570438109057475
3,1) $0 - $100,80.51,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004447689327906723
2,3) $200 - $350,224.69,1,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.008513744946510807
6,1) $0 - $100,32.17,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.00304040596980931
4,5) $500 - $750,553.42,1,0,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.005226256958551271
1,3) $200 - $350,219.3,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0030117377964337558
1,3) $200 - $350,200.26,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,False,0.004566294309840479
8,"7) $1,000 +",1137.96,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.008192338674849442
8,1) $0 - $100,29.99,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.005188124544093828
9,1) $0 - $100,51.53,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0030216856321372263
3,2) $100 - $200,177.36,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.006719851475434754
9,1) $0 - $100,34.75,1,0,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.005171287057209118
8,4) $350 - $500,402.84,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0021957290881243316
1,3) $200 - $350,276.21,1,0,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0012034847808620902
1,"6) $750 - $1,000",960.02,1,1,1,No E-Mail,1,0,0.0,0,False,False,False,True,0.011369802674064287
1,2) $100 - $200,100.92,0,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.006653525673056036
7,"6) $750 - $1,000",770.87,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.01053460970921763
7,1) $0 - $100,63.95,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0032234592409554562
7,3) $200 - $350,348.44,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.007584696229119247
11,1) $0 - $100,29.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.004438438346050421
3,3) $200 - $350,216.08,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0035150034461445176
3,3) $200 - $350,211.88,1,1,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.008223624802057032
9,2) $100 - $200,129.46,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003595449126167332
11,2) $100 - $200,189.23,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003674343557173161
10,2) $100 - $200,149.31,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0046484050558563365
4,3) $200 - $350,218.92,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.005133688270991531
3,2) $100 - $200,109.34,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0028543173318512556
2,1) $0 - $100,32.18,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.004214703069417459
7,3) $200 - $350,287.73,1,1,0,No E-Mail,1,0,0.0,0,False,True,False,True,0.009139792198512763
4,1) $0 - $100,29.99,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0048394450758873185
12,1) $0 - $100,98.17,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.007265456214385715
3,3) $200 - $350,297.33,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003760142734460429
5,5) $500 - $750,728.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.006917198352331081
9,4) $350 - $500,483.16,1,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.008042176206117971
4,1) $0 - $100,93.36,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.002712041545251452
2,5) $500 - $750,542.34,0,1,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.006210915980167538
9,1) $0 - $100,44.68,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0015409357754622393
6,3) $200 - $350,265.61,0,1,1,Womens E-Mail,1,1,42.66,1,True,False,False,False,0.008977990879388673
4,2) $100 - $200,184.47,1,0,0,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.00045278723302429784
8,1) $0 - $100,69.67,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.004115414817861506
2,2) $100 - $200,188.03,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003161971541318713
1,"7) $1,000 +",1873.15,0,1,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.01013893154429989
1,2) $100 - $200,132.46,1,0,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0011084177833983956
8,2) $100 - $200,167.05,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0038029244207118357
3,2) $100 - $200,179.31,0,1,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.005265652089371213
1,2) $100 - $200,101.99,0,1,0,Womens E-Mail,1,1,29.99,1,True,False,False,True,0.0045193892915870535
1,3) $200 - $350,290.03,1,1,0,No E-Mail,1,0,0.0,0,False,True,False,True,0.008623712323749168
1,1) $0 - $100,89.59,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.00628070096797165
4,1) $0 - $100,29.99,0,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.006362391472712646
2,"6) $750 - $1,000",851.45,1,1,1,No E-Mail,1,0,0.0,0,False,False,False,True,0.011129406109947195
1,3) $200 - $350,248.43,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0029183934756553194
3,2) $100 - $200,141.2,0,1,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.004749165807015695
9,1) $0 - $100,69.9,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.004938697110536097
7,1) $0 - $100,29.99,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0031838622290289442
6,2) $100 - $200,113.6,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0029474473617610336
10,1) $0 - $100,29.99,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.00542532794603929
9,3) $200 - $350,302.52,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.002318864564377619
3,1) $0 - $100,73.99,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0027476628845655017
1,1) $0 - $100,79.5,0,1,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.004451534736581209
12,2) $100 - $200,103.6,1,0,0,No E-Mail,0,0,0.0,0,False,False,True,False,0.0009061533787159928
