rank,recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite,allocated,discount_tier,tier_cost,ite_multiplier,expected_incremental_conversion
683,10,4) $350 - $500,468.27,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.0134751033661595,1,low,5.0,1.0,0.0134751033661595
684,3,5) $500 - $750,669.75,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013472799389842905,1,low,5.0,1.0,0.013472799389842905
685,2,5) $500 - $750,698.55,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013472521972065103,1,low,5.0,1.0,0.013472521972065103
686,2,5) $500 - $750,697.34,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013468871282356028,1,low,5.0,1.0,0.013468871282356028
687,1,"7) $1,000 +",1082.22,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.013468862985642711,1,low,5.0,1.0,0.013468862985642711
688,8,5) $500 - $750,636.18,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013468723739744093,1,low,5.0,1.0,0.013468723739744093
689,2,"6) $750 - $1,000",809.31,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013468054875725203,1,low,5.0,1.0,0.013468054875725203
690,2,"7) $1,000 +",1381.61,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.013464369773197864,1,low,5.0,1.0,0.013464369773197864
691,6,5) $500 - $750,579.12,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.01346086931468922,1,low,5.0,1.0,0.01346086931468922
692,2,5) $500 - $750,694.64,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013460725115236608,1,low,5.0,1.0,0.013460725115236608
693,3,"7) $1,000 +",1021.7,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.013460607892313611,1,low,5.0,1.0,0.013460607892313611
694,7,5) $500 - $750,550.1,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013460482970701737,1,low,5.0,1.0,0.013460482970701737
695,1,"7) $1,000 +",1895.51,0,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013459711095221052,1,low,5.0,1.0,0.013459711095221052
696,4,"7) $1,000 +",1210.01,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013459616304550063,1,low,5.0,1.0,0.013459616304550063
697,2,5) $500 - $750,692.66,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013454751259349033,1,low,5.0,1.0,0.013454751259349033
698,7,5) $500 - $750,660.33,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013454416811927286,1,low,5.0,1.0,0.013454416811927286
699,4,5) $500 - $750,633.38,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013450237368696997,1,low,5.0,1.0,0.013450237368696997
700,6,"7) $1,000 +",1261.23,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.01344985087183552,1,low,5.0,1.0,0.01344985087183552
701,4,5) $500 - $750,744.45,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013446705573026366,1,low,5.0,1.0,0.013446705573026366
702,4,"7) $1,000 +",1317.94,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.013446610818229439,1,low,5.0,1.0,0.013446610818229439
703,2,"6) $750 - $1,000",801.67,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013445004239876174,1,low,5.0,1.0,0.013445004239876174
704,9,"7) $1,000 +",1172.42,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.013443411916740113,1,low,5.0,1.0,0.013443411916740113
705,2,5) $500 - $750,688.53,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01344229064075525,1,low,5.0,1.0,0.01344229064075525
706,3,"7) $1,000 +",1232.96,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.013441688858013515,1,low,5.0,1.0,0.013441688858013515
707,1,"7) $1,000 +",1072.68,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.013440079861820758,1,low,5.0,1.0,0.013440079861820758
708,4,5) $500 - $750,741.67,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013438318037992296,1,low,5.0,1.0,0.013438318037992296
709,10,4) $350 - $500,455.85,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013437630997410164,1,low,5.0,1.0,0.013437630997410164
710,8,5) $500 - $750,625.85,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013437557107764973,1,low,5.0,1.0,0.013437557107764973
711,4,5) $500 - $750,741.36,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013437382737323028,1,low,5.0,1.0,0.013437382737323028
712,3,5) $500 - $750,657.19,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013434904627242932,1,low,5.0,1.0,0.013434904627242932
713,2,"7) $1,000 +",1259.36,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.013434170402796226,1,low,5.0,1.0,0.013434170402796226
714,1,5) $500 - $750,713.53,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013430548247031597,1,low,5.0,1.0,0.013430548247031597
715,1,"6) $750 - $1,000",825.64,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013430154234251408,1,low,5.0,1.0,0.013430154234251408
716,2,5) $500 - $750,683.85,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013428170617748255,1,low,5.0,1.0,0.013428170617748255
717,3,5) $500 - $750,654.9,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013427995470686089,1,low,5.0,1.0,0.013427995470686089
718,8,5) $500 - $750,508.61,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013422473403018262,1,low,5.0,1.0,0.013422473403018262
719,1,"7) $1,000 +",1283.93,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.01342113065653133,1,low,5.0,1.0,0.01342113065653133
720,5,5) $500 - $750,594.48,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.0134200420872503,1,low,5.0,1.0,0.0134200420872503
721,6,5) $500 - $750,677.38,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013418688481685336,1,low,5.0,1.0,0.013418688481685336
722,8,5) $500 - $750,618.89,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013416558099190465,1,low,5.0,1.0,0.013416558099190465
723,7,5) $500 - $750,647.67,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013416220339434001,1,low,5.0,1.0,0.013416220339434001
724,3,"6) $750 - $1,000",762.82,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013414959813376133,1,low,5.0,1.0,0.013414959813376133
725,1,"7) $1,000 +",1063.48,1,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.013412322551636064,1,low,5.0,1.0,0.013412322551636064
726,2,"6) $750 - $1,000",790.58,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013411544612707887,1,low,5.0,1.0,0.013411544612707887
727,2,"7) $1,000 +",1364.1,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,True,0.013411540370878952,1,low,5.0,1.0,0.013411540370878952
728,3,"7) $1,000 +",1222.42,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.013409888635258441,1,low,5.0,1.0,0.013409888635258441
729,2,5) $500 - $750,677.77,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013409826656234893,1,low,5.0,1.0,0.013409826656234893
730,1,5) $500 - $750,706.43,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013409126844606451,1,low,5.0,1.0,0.013409126844606451
731,8,5) $500 - $750,504.05,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013408715431883239,1,low,5.0,1.0,0.013408715431883239
732,1,"6) $750 - $1,000",818.51,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01340864231885827,1,low,5.0,1.0,0.01340864231885827
733,1,5) $500 - $750,705.0,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.013404812393132091,1,low,5.0,1.0,0.013404812393132091
734,7,5) $500 - $750,643.78,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013404483824584168,1,low,5.0,1.0,0.013404483824584168
735,1,"6) $750 - $1,000",816.36,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013402155556152064,1,low,5.0,1.0,0.013402155556152064
736,4,5) $500 - $750,729.12,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013400453446381654,1,low,5.0,1.0,0.013400453446381654
737,7,5) $500 - $750,642.26,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013399897834205827,1,low,5.0,1.0,0.013399897834205827
738,5,5) $500 - $750,587.76,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013399767182419739,1,low,5.0,1.0,0.013399767182419739
739,2,5) $500 - $750,673.41,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013396672104886494,1,low,5.0,1.0,0.013396672104886494
740,4,5) $500 - $750,615.27,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013395597707018213,1,low,5.0,1.0,0.013395597707018213
741,6,5) $500 - $750,668.59,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013392168182063222,1,low,5.0,1.0,0.013392168182063222
742,1,"6) $750 - $1,000",812.72,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013391173316035511,1,low,5.0,1.0,0.013391173316035511
743,1,"6) $750 - $1,000",812.14,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013389423398654303,1,low,5.0,1.0,0.013389423398654303
744,3,5) $500 - $750,640.97,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013385967282547744,1,low,5.0,1.0,0.013385967282547744
745,3,5) $500 - $750,640.69,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013385122494846469,1,low,5.0,1.0,0.013385122494846469
746,9,5) $500 - $750,579.35,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013384431874426572,1,low,5.0,1.0,0.013384431874426572
747,3,"7) $1,000 +",1211.76,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013377726360631392,1,low,5.0,1.0,0.013377726360631392
748,1,"6) $750 - $1,000",806.91,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.01337364397123409,1,low,5.0,1.0,0.01337364397123409
749,9,4) $350 - $500,463.52,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013373602279175556,1,low,5.0,1.0,0.013373602279175556
750,1,5) $500 - $750,694.59,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013373404393238322,1,low,5.0,1.0,0.013373404393238322
751,4,5) $500 - $750,607.43,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013371943651382563,1,low,5.0,1.0,0.013371943651382563
752,1,"6) $750 - $1,000",806.22,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013371562172970239,1,low,5.0,1.0,0.013371562172970239
753,4,"6) $750 - $1,000",963.06,1,1,1,Mens E-Mail,0,0,0.0,1,False,False,False,False,0.013370855077927145,1,low,5.0,1.0,0.013370855077927145
754,2,"6) $750 - $1,000",776.64,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013369486253580209,1,low,5.0,1.0,0.013369486253580209
755,7,5) $500 - $750,519.84,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01336918555698556,1,low,5.0,1.0,0.01336918555698556
756,6,5) $500 - $750,660.22,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013366915063993016,1,low,5.0,1.0,0.013366915063993016
757,1,"6) $750 - $1,000",804.15,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013365316778178682,1,low,5.0,1.0,0.013365316778178682
758,1,"6) $750 - $1,000",803.78,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013364200451573428,1,low,5.0,1.0,0.013364200451573428
759,12,"6) $750 - $1,000",947.0,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.01336344805056348,1,low,5.0,1.0,0.01336344805056348
760,1,5) $500 - $750,690.86,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013362150614217791,1,low,5.0,1.0,0.013362150614217791
761,2,5) $500 - $750,661.58,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013360979824507697,1,low,5.0,1.0,0.013360979824507697
762,2,5) $500 - $750,661.33,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.013360225549774417,1,low,5.0,1.0,0.013360225549774417
763,2,5) $500 - $750,660.49,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013357691186670597,1,low,5.0,1.0,0.013357691186670597
764,1,"6) $750 - $1,000",800.95,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013355662061592702,1,low,5.0,1.0,0.013355662061592702
765,1,"6) $750 - $1,000",800.66,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013354787102902098,1,low,5.0,1.0,0.013354787102902098
766,7,5) $500 - $750,514.75,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013353828523415986,1,low,5.0,1.0,0.013353828523415986
767,7,5) $500 - $750,626.68,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013352891432827835,1,low,5.0,1.0,0.013352891432827835
768,1,"7) $1,000 +",1373.3,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.01335212781401202,1,low,5.0,1.0,0.01335212781401202
769,10,5) $500 - $750,539.69,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013351943597790704,1,low,5.0,1.0,0.013351943597790704
770,3,5) $500 - $750,629.68,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013351904235592831,1,low,5.0,1.0,0.013351904235592831
771,6,5) $500 - $750,542.16,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.013349357338121145,1,low,5.0,1.0,0.013349357338121145
772,3,5) $500 - $750,628.76,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.01334912850457436,1,low,5.0,1.0,0.01334912850457436
773,9,4) $350 - $500,455.37,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013349012922870638,1,low,5.0,1.0,0.013349012922870638
774,10,"6) $750 - $1,000",782.01,1,1,1,Womens E-Mail,0,0,0.0,1,False,False,False,False,0.013347628518395733,1,low,5.0,1.0,0.013347628518395733
775,1,5) $500 - $750,685.94,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013347306487466844,1,low,5.0,1.0,0.013347306487466844
776,2,"7) $1,000 +",1012.9,1,1,1,No E-Mail,1,0,0.0,0,False,False,False,False,0.013346887554650536,1,low,5.0,1.0,0.013346887554650536
777,10,5) $500 - $750,537.89,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01334651281971109,1,low,5.0,1.0,0.01334651281971109
778,10,4) $350 - $500,425.46,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.01334594136083268,1,low,5.0,1.0,0.01334594136083268
779,7,5) $500 - $750,624.18,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013345348685495037,1,low,5.0,1.0,0.013345348685495037
780,5,5) $500 - $750,569.2,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013343769826221055,1,low,5.0,1.0,0.013343769826221055
781,1,5) $500 - $750,683.79,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.01334081972476064,1,low,5.0,1.0,0.01334081972476064
782,1,5) $500 - $750,683.62,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013340306817942009,1,low,5.0,1.0,0.013340306817942009
783,4,5) $500 - $750,708.83,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01333923650902867,1,low,5.0,1.0,0.01333923650902867
784,3,5) $500 - $750,737.55,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013338717723336219,1,low,5.0,1.0,0.013338717723336219
785,4,5) $500 - $750,596.35,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013338514195203606,1,low,5.0,1.0,0.013338514195203606
786,8,4) $350 - $500,480.37,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013337270529146985,1,low,5.0,1.0,0.013337270529146985
787,2,5) $500 - $750,653.69,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013337174913925387,1,low,5.0,1.0,0.013337174913925387
788,7,5) $500 - $750,508.95,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013336329349603895,1,low,5.0,1.0,0.013336329349603895
789,5,5) $500 - $750,678.83,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01333589340808673,1,low,5.0,1.0,0.01333589340808673
790,1,"7) $1,000 +",1367.01,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.013333150261722701,1,low,5.0,1.0,0.013333150261722701
791,2,"6) $750 - $1,000",764.42,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013332617304617496,1,low,5.0,1.0,0.013332617304617496
792,1,"7) $1,000 +",1853.3,0,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013332359349254102,1,low,5.0,1.0,0.013332359349254102
793,11,5) $500 - $750,747.26,1,1,1,No E-Mail,0,0,0.0,0,False,False,False,False,0.013329954197521476,1,low,5.0,1.0,0.013329954197521476
794,2,"6) $750 - $1,000",763.44,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013329660547663038,1,low,5.0,1.0,0.013329660547663038
795,9,5) $500 - $750,560.45,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013327408704590624,1,low,5.0,1.0,0.013327408704590624
796,3,"7) $1,000 +",1195.03,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013327250295480313,1,low,5.0,1.0,0.013327250295480313
797,2,5) $500 - $750,650.29,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013326916777552784,1,low,5.0,1.0,0.013326916777552784
798,8,5) $500 - $750,589.07,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.01332658820900486,1,low,5.0,1.0,0.01332658820900486
799,4,"7) $1,000 +",1165.58,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.01332556659895159,1,low,5.0,1.0,0.01332556659895159
800,12,"6) $750 - $1,000",934.26,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013325010210155544,1,low,5.0,1.0,0.013325010210155544
801,4,5) $500 - $750,591.58,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013324122633292627,1,low,5.0,1.0,0.013324122633292627
802,2,5) $500 - $750,649.14,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013323447113779696,1,low,5.0,1.0,0.013323447113779696
803,11,5) $500 - $750,500.3,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013320269937866778,1,low,5.0,1.0,0.013320269937866778
804,7,5) $500 - $750,503.2,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013318981030738461,1,low,5.0,1.0,0.013318981030738461
805,4,5) $500 - $750,701.66,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013317603909678209,1,low,5.0,1.0,0.013317603909678209
806,6,5) $500 - $750,643.62,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013316831221703242,1,low,5.0,1.0,0.013316831221703242
807,2,"6) $750 - $1,000",758.65,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.0133152086437734,1,low,5.0,1.0,0.0133152086437734
808,1,"7) $1,000 +",1248.64,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.013314657235181566,1,low,5.0,1.0,0.013314657235181566
809,3,5) $500 - $750,729.03,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013313012040426045,1,low,5.0,1.0,0.013313012040426045
810,2,5) $500 - $750,645.59,1,1,1,Womens E-Mail,1,1,44.64,1,False,True,False,False,0.013312736412567125,1,low,5.0,1.0,0.013312736412567125
811,2,5) $500 - $750,644.66,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,False,0.013309930510559325,1,low,5.0,1.0,0.013309930510559325
812,3,5) $500 - $750,615.29,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013308488181945247,1,low,5.0,1.0,0.013308488181945247
813,1,5) $500 - $750,672.69,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.01330732992660302,1,low,5.0,1.0,0.01330732992660302
814,6,5) $500 - $750,528.03,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013306725730196176,1,low,5.0,1.0,0.013306725730196176
815,1,"6) $750 - $1,000",784.73,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013306724716897513,1,low,5.0,1.0,0.013306724716897513
816,6,5) $500 - $750,527.0,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,False,0.013303618118295064,1,low,5.0,1.0,0.013303618118295064
817,4,5) $500 - $750,696.7,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013302639098969938,1,low,5.0,1.0,0.013302639098969938
818,5,5) $500 - $750,667.14,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01330062352155857,1,low,5.0,1.0,0.01330062352155857
819,10,4) $350 - $500,410.32,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.01330026248298526,1,low,5.0,1.0,0.01330026248298526
820,5,5) $500 - $750,554.48,1,1,1,No E-Mail,1,0,0.0,0,False,True,False,False,0.013299358129925543,1,low,5.0,1.0,0.013299358129925543
821,2,"7) $1,000 +",1326.91,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.01329933446155626,1,low,5.0,1.0,0.01329933446155626
822,4,5) $500 - $750,694.6,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013296303191210388,1,low,5.0,1.0,0.013296303191210388
823,9,5) $500 - $750,550.07,1,1,1,No E-Mail,1,0,0.0,0,True,False,False,False,0.013296091217664851,1,low,5.0,1.0,0.013296091217664851
824,2,5) $500 - $750,639.89,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013295538948648346,1,low,5.0,1.0,0.013295538948648346
825,3,5) $500 - $750,610.75,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013294790552788888,1,low,5.0,1.0,0.013294790552788888
826,10,5) $500 - $750,520.5,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013294045469264151,1,low,5.0,1.0,0.013294045469264151
827,3,5) $500 - $750,610.44,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013293855252119624,1,low,5.0,1.0,0.013293855252119624
828,6,"7) $1,000 +",1209.49,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.013293746173035947,1,low,5.0,1.0,0.013293746173035947
829,1,5) $500 - $750,668.07,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013293390929532009,1,low,5.0,1.0,0.013293390929532009
830,6,"7) $1,000 +",1096.22,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,True,0.013290640351053717,1,low,5.0,1.0,0.013290640351053717
831,2,5) $500 - $750,637.77,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013289142698910135,1,low,5.0,1.0,0.013289142698910135
832,1,5) $500 - $750,666.57,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013288865281132333,1,low,5.0,1.0,0.013288865281132333
833,5,5) $500 - $750,663.14,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013288555125826095,1,low,5.0,1.0,0.013288555125826095
834,3,5) $500 - $750,608.14,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013286915924573449,1,low,5.0,1.0,0.013286915924573449
835,1,5) $500 - $750,665.74,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013286361089017842,1,low,5.0,1.0,0.013286361089017842
836,10,5) $500 - $750,517.88,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.01328614067005938,1,low,5.0,1.0,0.01328614067005938
837,7,5) $500 - $750,603.55,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013283105934504795,1,low,5.0,1.0,0.013283105934504795
838,5,"7) $1,000 +",1122.35,1,1,1,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.013282307279124488,1,low,5.0,1.0,0.013282307279124488
839,1,"6) $750 - $1,000",775.61,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013279208774627469,1,low,5.0,1.0,0.013279208774627469
840,2,"7) $1,000 +",1207.26,1,1,1,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.013276979548380731,1,low,5.0,1.0,0.013276979548380731
841,7,4) $350 - $500,488.77,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.013275444293133553,1,low,5.0,1.0,0.013275444293133553
842,1,"6) $750 - $1,000",774.26,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013275135691067757,1,low,5.0,1.0,0.013275135691067757
843,4,5) $500 - $750,687.08,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013273614607233334,1,low,5.0,1.0,0.013273614607233334
844,1,"6) $750 - $1,000",773.36,1,1,1,Mens E-Mail,0,0,0.0,1,True,False,False,False,0.013272420302027951,1,low,5.0,1.0,0.013272420302027951
845,2,5) $500 - $750,632.02,1,1,1,Womens E-Mail,0,0,0.0,1,False,True,False,False,0.0132717943800447,1,low,5.0,1.0,0.0132717943800447
846,7,5) $500 - $750,598.89,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.01326904625347646,1,low,5.0,1.0,0.01326904625347646
847,4,5) $500 - $750,685.01,1,1,1,Womens E-Mail,1,0,0.0,1,True,False,False,False,0.013267369212441779,1,low,5.0,1.0,0.013267369212441779
848,9,4) $350 - $500,427.27,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013264232442849997,1,low,5.0,1.0,0.013264232442849997
849,2,5) $500 - $750,741.26,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013262741293326462,1,low,5.0,1.0,0.013262741293326462
850,3,5) $500 - $750,712.21,1,1,1,No E-Mail,0,0,0.0,0,True,False,False,False,0.013262264436370986,1,low,5.0,1.0,0.013262264436370986
851,1,5) $500 - $750,657.63,1,1,1,No E-Mail,0,0,0.0,0,False,True,False,False,0.013261892416670248,1,low,5.0,1.0,0.013261892416670248
852,1,"6) $750 - $1,000",769.07,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.01325947694760487,1,low,5.0,1.0,0.01325947694760487
853,2,5) $500 - $750,627.19,1,1,1,Mens E-Mail,1,0,0.0,1,False,True,False,False,0.013257221792197738,1,low,5.0,1.0,0.013257221792197738
854,1,"6) $750 - $1,000",767.04,1,1,1,Womens E-Mail,0,0,0.0,1,True,False,False,False,0.013253352236770639,1,low,5.0,1.0,0.013253352236770639
855,3,5) $500 - $750,709.17,1,1,1,Mens E-Mail,1,0,0.0,1,True,False,False,False,0.013253092455614303,1,low,5.0,1.0,0.013253092455614303
